,GeneID,Function,OrganismID
406,WP_066064793.1,etfA,Seep-SRB1g_sp._Cons3730e01UFb1
407,OEU61606.1,etfB,Desulfobacterales_sp._PC51MH44
408,OEU62929.1,etfB,Desulfobacterales_sp._S5133MH16
409,2513990103,etfB,Desulfobacterales_sp._S5133MH16
410,2513990975,etfB,Desulfobacterales_sp._S5133MH16
411,2512526981,etfB,Desulfobacterales_sp._S5133MH16
412,2512527416,etfB,Desulfobacterales_sp._S5133MH16
413,2502445894,etfB,Desulfobacterales_sp._S5133MH16
414,2502446110,etfB,Desulfobacterales_sp._S5133MH16
415,2502432387,etfB,Desulfobacterales_sp._S5133MH16
416,2502433429,etfB,Desulfobacterales_sp._S5133MH16
417,2502434789,etfB,Desulfobacterales_sp._S5133MH16
418,2502439570,etfB,Desulfobacterales_sp._S5133MH16
419,2502440323,etfB,Desulfosarcina_sp._BuS5
420,2524232320,etfB,Desulfococcus_biacutus_KMRActS
421,2524233491,etfB,Desulfococcus_biacutus_KMRActS
422,2508602803,etfB,Desulfococcus_biacutus_KMRActS
423,2524511459,etfB,Desulfococcus_biacutus_KMRActS
424,2524509295,etfB,Desulfococcus_biacutus_KMRActS
425,2523440235,etfB,Desulfococcus_biacutus_KMRActS
426,2503697236,etfB,Desulfococcus_biacutus_KMRActS
427,2523114125,etfB,Desulfococcus_biacutus_KMRActS
428,2588101327,etfB,Desulfococcus_biacutus_KMRActS
429,2527180105,etfB,Desulfonema_limicola_Jadebusen_DSM_2076
430,2527181126,etfB,Desulfosarcina_variabilis_Montpellier
431,2527181506,etfB,Desulfatirhabdium_butyrativorans_DSM_18734
432,2527182485,etfB,Desulfobacter_postgatei_2ac9
433,2504154075,etfB,Desulfobacula_toluolica_Tol2
434,2504154075,etfB,Desulfobacula_toluolica_Tol2
435,2562336300,etfB,Desulfobacula_toluolica_Tol2
436,2562336299,etfB,Desulfobacula_toluolica_Tol2
437,649926858,etfB,Desulfobacula_toluolica_Tol2
438,649926858,etfB,Desulfobacula_toluolica_Tol2
439,2558015556,etfB,Desulfobacula_toluolica_Tol2
440,2558015556,etfB,Desulfobacula_toluolica_Tol2
441,2523916325,etfB,Desulfobacula_toluolica_Tol2
442,2523916325,etfB,Desulfobacula_toluolica_Tol2
443,2523440235,etfB,Desulfobacula_toluolica_Tol2
444,OEU80402.1,etfB,Desulfobacula_toluolica_Tol2
445,OEU80574.1,etfB,Desulfobacula_toluolica_Tol2
446,OEU81532.1,etfB,Desulfobacula_toluolica_Tol2
447,OEU44843.1,etfB,Desulfobacula_toluolica_Tol2
448,OEU45295.1,etfB,Desulforegula_conservatrix_Mb1Pa_DSM_13527
449,OEU45439.1,etfB,Desulfococcus_oleovorans_Hxd3
450,OEU44843.1,etfB,Desulfatibacillum_aliphaticivorans_DSM_15576_
451,OEU60986.1,etfB,Desulfatibacillum_alkenivorans_DSM_16219
452,OEU60986.1,etfB,Desulfobacterium_anilini_DSM_4660
453,OEU55706.1,etfB,Desulfobacca_acetoxidans_ASRB2_DSM_11109
454,OEU55706.1,etfB,Desulfocapsa_sulfexigens_DSM_10523
455,Ga0402030_bin2_1538,etfB,Desulfobulbus_propionicus_1pr3_DSM_2032
456,Ga0402030_bin2_1538,etfB,Desulfobulbus_elongatus_DSM_2908
457,OEU83941.1,etfB,Desulfobulbus_mediterraneus_DSM_13871
458,OEU83941.1,etfB,Desulfocurvus_vexinensis_DSM_17965
459,OEU54923.1,etfB,Desulfovibrio_vulgaris_RCH1
460,OEU54923.1,etfB,Desulfonatronum_thioautotrophicum_ASO4_1
461,OEU48426.1,etfB,Desulfomicrobium_escambiense_DSM_10707
462,OEU48425.1,etfB,Shewanella_oneidensis_MR_1
463,PXF59922.1,etfB,Desulfobacterales_sp._S3730MH5_(Seep_SRB1c)
464,PXF59922.1,etfB,Desulfobacterales_sp._C00003060_(Seep_SRB1c)
465,PXF56021.1,etfB,Desulfobacterales_sp._S5133MH4_(Seep_SRB1c)
466,PXF56021.1,etfB,Desulfobacterales_sp._S7086C20_(Seep_SRB1c)
467,WP_066064796.1,etfB,Seep-SRB1g_sp._C00003104
468,WP_066064796.1,etfB,Seep-SRB1g_sp._C00003106
469,OEU61607.1,etfA,Desulfobacterales_sp._PC51MH44
470,OEU62928.1,etfA,Desulfobacterales_sp._S5133MH16
471,2513990102,etfA,Desulfobacterales_sp._S5133MH16
472,2513990974,etfA,Desulfobacterales_sp._S5133MH16
473,2512526982,etfA,Desulfobacterales_sp._S5133MH16
474,2512527415,etfA,Desulfobacterales_sp._S5133MH16
475,2502445893,etfA,Desulfobacterales_sp._S5133MH16
476,2502446111,etfA,Desulfobacterales_sp._S5133MH16
477,2502432386,etfA,Desulfobacterales_sp._S5133MH16
478,2502433428,etfA,Desulfobacterales_sp._S5133MH16
479,2502434788,etfA,Desulfobacterales_sp._S5133MH16
480,2502439571,etfA,Desulfobacterales_sp._S5133MH16
481,2502440324,etfA,Desulfosarcina_sp._BuS5
482,2524232321,etfA,Desulfococcus_biacutus_KMRActS
483,2524233492,etfA,Desulfococcus_biacutus_KMRActS
484,2508602804,etfA,Desulfococcus_biacutus_KMRActS
485,2524511458,etfA,Desulfococcus_biacutus_KMRActS
486,2524509296,etfA,Desulfococcus_biacutus_KMRActS
487,2523440234,etfA,Desulfococcus_biacutus_KMRActS
488,2503697235,etfA,Desulfococcus_biacutus_KMRActS
489,2523114126,etfA,Desulfococcus_biacutus_KMRActS
490,2588101328,etfA,Desulfococcus_biacutus_KMRActS
491,2527180106,etfA,Desulfonema_limicola_Jadebusen_DSM_2076
492,2527181327,etfA,Desulfosarcina_variabilis_Montpellier
493,2527181505,etfA,Desulfatirhabdium_butyrativorans_DSM_18734
494,2527182486,etfA,Desulfobacter_postgatei_2ac9
495,2504154076,etfA,Desulfobacula_toluolica_Tol2
496,2504154076,etfA,Desulfobacula_toluolica_Tol2
497,2562336299,etfA,Desulfobacula_toluolica_Tol2
498,2562336300,etfA,Desulfobacula_toluolica_Tol2
499,649926857,etfA,Desulfobacula_toluolica_Tol2
500,649926857,etfA,Desulfobacula_toluolica_Tol2
501,2558015557,etfA,Desulfobacula_toluolica_Tol2
502,2558015557,etfA,Desulfobacula_toluolica_Tol2
503,2523916324,etfA,Desulfobacula_toluolica_Tol2
504,2523916324,etfA,Desulfobacula_toluolica_Tol2
505,2523440234,etfA,Desulfobacula_toluolica_Tol2
506,OEU80403.1,etfA,Desulfobacula_toluolica_Tol2
507,OEU80575.1,etfA,Desulfobacula_toluolica_Tol2
508,OEU81531.1,etfA,Desulfobacula_toluolica_Tol2
509,OEU44842.1,etfA,Desulfobacula_toluolica_Tol2
510,OEU45296.1,etfA,Desulforegula_conservatrix_Mb1Pa_DSM_13527
511,OEU45440.1,etfA,Desulfococcus_oleovorans_Hxd3
512,OEU44842.1,etfA,Desulfatibacillum_aliphaticivorans_DSM_15576_
513,OEU60987.1,etfA,Desulfatibacillum_alkenivorans_DSM_16219
514,OEU60987.1,etfA,Desulfobacterium_anilini_DSM_4660
515,OEU55707.1,etfA,Desulfobacca_acetoxidans_ASRB2_DSM_11109
516,OEU55707.1,etfA,Desulfocapsa_sulfexigens_DSM_10523
517,Ga0123269_15051,etfA,Desulfobulbus_propionicus_1pr3_DSM_2032
518,Ga0402030_bin2_1537,etfA,Desulfobulbus_elongatus_DSM_2908
519,Ga0402030_bin2_1537,etfA,Desulfobulbus_mediterraneus_DSM_13871
520,OEU83940.1,etfA,Desulfocurvus_vexinensis_DSM_17965
521,OEU83940.1,etfA,Desulfovibrio_vulgaris_RCH1
522,OEU54922.1,etfA,Desulfonatronum_thioautotrophicum_ASO4_1
523,OEU54922.1,etfA,Desulfomicrobium_escambiense_DSM_10707
524,OEU48425.1,etfA,Shewanella_oneidensis_MR_1
525,OEU48426.1,etfA,Desulfobacterales_sp._S3730MH5_(Seep_SRB1c)
526,PXF59921.1,etfA,Desulfobacterales_sp._C00003060_(Seep_SRB1c)
527,PXF59921.1,etfA,Desulfobacterales_sp._S5133MH4_(Seep_SRB1c)
528,PXF56020.1,etfA,Desulfobacterales_sp._S7086C20_(Seep_SRB1c)
529,PXF56020.1,etfA,Seep-SRB1g_sp._C00003104
530,WP_066064793.1,etfA,Seep-SRB1g_sp._C00003106
531,WP_066064793.1,etfA,Seep-SRB1g_sp._Cons3730e01UFb1
532,OEU61606.1,etfB,Desulfobacterales_sp._PC51MH44
533,OEU62929.1,etfB,Desulfobacterales_sp._S5133MH16
534,2513990103,etfB,Desulfobacterales_sp._S5133MH16
535,2513990975,etfB,Desulfobacterales_sp._S5133MH16
536,2512526981,etfB,Desulfobacterales_sp._S5133MH16
537,2512527416,etfB,Desulfobacterales_sp._S5133MH16
538,2502445894,etfB,Desulfobacterales_sp._S5133MH16
539,2502446110,etfB,Desulfobacterales_sp._S5133MH16
540,2502432387,etfB,Desulfobacterales_sp._S5133MH16
541,2502433429,etfB,Desulfobacterales_sp._S5133MH16
542,2502434789,etfB,Desulfobacterales_sp._S5133MH16
543,2502439570,etfB,Desulfobacterales_sp._S5133MH16
544,2502440323,etfB,Desulfosarcina_sp._BuS5
545,2524232320,etfB,Desulfococcus_biacutus_KMRActS
546,2524233491,etfB,Desulfococcus_biacutus_KMRActS
547,2508602803,etfB,Desulfococcus_biacutus_KMRActS
548,2524511459,etfB,Desulfococcus_biacutus_KMRActS
549,2524509295,etfB,Desulfococcus_biacutus_KMRActS
550,2523440235,etfB,Desulfococcus_biacutus_KMRActS
551,2503697236,etfB,Desulfococcus_biacutus_KMRActS
552,2523114125,etfB,Desulfococcus_biacutus_KMRActS
553,2588101327,etfB,Desulfococcus_biacutus_KMRActS
554,2527180105,etfB,Desulfonema_limicola_Jadebusen_DSM_2076
555,2527181126,etfB,Desulfosarcina_variabilis_Montpellier
556,2527181506,etfB,Desulfatirhabdium_butyrativorans_DSM_18734
557,2527182485,etfB,Desulfobacter_postgatei_2ac9
558,2504154075,etfB,Desulfobacula_toluolica_Tol2
559,2504154075,etfB,Desulfobacula_toluolica_Tol2
560,2562336300,etfB,Desulfobacula_toluolica_Tol2
561,2562336299,etfB,Desulfobacula_toluolica_Tol2
562,649926858,etfB,Desulfobacula_toluolica_Tol2
563,649926858,etfB,Desulfobacula_toluolica_Tol2
564,2558015556,etfB,Desulfobacula_toluolica_Tol2
565,2558015556,etfB,Desulfobacula_toluolica_Tol2
566,2523916325,etfB,Desulfobacula_toluolica_Tol2
567,2523916325,etfB,Desulfobacula_toluolica_Tol2
568,2523440235,etfB,Desulfobacula_toluolica_Tol2
569,OEU80402.1,etfB,Desulfobacula_toluolica_Tol2
570,OEU80574.1,etfB,Desulfobacula_toluolica_Tol2
571,OEU81532.1,etfB,Desulfobacula_toluolica_Tol2
572,OEU44843.1,etfB,Desulfobacula_toluolica_Tol2
573,OEU45295.1,etfB,Desulforegula_conservatrix_Mb1Pa_DSM_13527
574,OEU45439.1,etfB,Desulfococcus_oleovorans_Hxd3
575,OEU44843.1,etfB,Desulfatibacillum_aliphaticivorans_DSM_15576_
576,OEU60986.1,etfB,Desulfatibacillum_alkenivorans_DSM_16219
577,OEU60986.1,etfB,Desulfobacterium_anilini_DSM_4660
578,OEU55706.1,etfB,Desulfobacca_acetoxidans_ASRB2_DSM_11109
579,OEU55706.1,etfB,Desulfocapsa_sulfexigens_DSM_10523
580,Ga0402030_bin2_1538,etfB,Desulfobulbus_propionicus_1pr3_DSM_2032
581,Ga0402030_bin2_1538,etfB,Desulfobulbus_elongatus_DSM_2908
582,OEU83941.1,etfB,Desulfobulbus_mediterraneus_DSM_13871
583,OEU83941.1,etfB,Desulfocurvus_vexinensis_DSM_17965
584,OEU54923.1,etfB,Desulfovibrio_vulgaris_RCH1
585,OEU54923.1,etfB,Desulfonatronum_thioautotrophicum_ASO4_1
586,OEU48426.1,etfB,Desulfomicrobium_escambiense_DSM_10707
587,OEU48425.1,etfB,Shewanella_oneidensis_MR_1
588,PXF59922.1,etfB,Desulfobacterales_sp._S3730MH5_(Seep_SRB1c)
589,PXF59922.1,etfB,Desulfobacterales_sp._C00003060_(Seep_SRB1c)
590,PXF56021.1,etfB,Desulfobacterales_sp._S5133MH4_(Seep_SRB1c)
591,PXF56021.1,etfB,Desulfobacterales_sp._S7086C20_(Seep_SRB1c)
592,WP_066064796.1,etfB,Seep-SRB1g_sp._C00003104
593,WP_066064796.1,etfB,Seep-SRB1g_sp._C00003106
594,2513990908,flxB,Desulfobacterales_sp._PC51MH44
595,2502439154,flxB,Desulfobacterales_sp._S5133MH16
596,2524230138,flxB,Desulfosarcina_sp._BuS5
597,2524511064,flxB,Desulfococcus_biacutus_KMRActS
598,2523112439,flxB,Desulfonema_limicola_Jadebusen_DSM_2076
599,2588104263,flxB,Desulfosarcina_variabilis_Montpellier
600,2527180342,flxB,Desulfatirhabdium_butyrativorans_DSM_18734
601,2541189397,flxB,Desulfobacter_postgatei_2ac9
602,2646275716,flxB,Desulfobacula_toluolica_Tol2
603,2595074869,flxB,Desulforegula_conservatrix_Mb1Pa_DSM_13527
604,2541189397,flxB,Desulfococcus_oleovorans_Hxd3
605,Ga0123269_13964,flxB,Desulfatibacillum_aliphaticivorans_DSM_15576_
606,Ga0402030_bin2_2429,flxB,Desulfatibacillum_alkenivorans_DSM_16219
607,Ga0402057_bin2_2278,flxB,Desulfobacterium_anilini_DSM_4660
608,Ga0402080_bin2_1258,flxB,Desulfobacca_acetoxidans_ASRB2_DSM_11109
609,PXF58562.1,flxB,Desulfocapsa_sulfexigens_DSM_10523
610,PXF53179.1,flxB,Desulfobulbus_propionicus_1pr3_DSM_2032
611,2513990913,HdrA,Desulfobacterales_sp._PC51MH44
612,2502439158,HdrA,Desulfobacterales_sp._S5133MH16
613,2524230133,HdrA,Desulfosarcina_sp._BuS5
614,2524511067,HdrA,Desulfococcus_biacutus_KMRActS
615,2523442573,HdrA,Desulfonema_limicola_Jadebusen_DSM_2076
616,2523112443,HdrA,Desulfosarcina_variabilis_Montpellier
617,2588104259,HdrA,Desulfatirhabdium_butyrativorans_DSM_18734
618,2527180544,HdrA,Desulfobacter_postgatei_2ac9
619,2541189393,HdrA,Desulfobacula_toluolica_Tol2
620,2646275719,HdrA,Desulforegula_conservatrix_Mb1Pa_DSM_13527
621,2595074872,HdrA,Desulfococcus_oleovorans_Hxd3
622,2541189394,HdrA,Desulfatibacillum_aliphaticivorans_DSM_15576_
623,Ga0402030_bin2_2425,HdrA,Desulfatibacillum_alkenivorans_DSM_16219
624,Ga0402057_bin2_2283,HdrA,Desulfobacterium_anilini_DSM_4660
625,Ga0402080_bin2_1253,HdrA,Desulfobacca_acetoxidans_ASRB2_DSM_11109
626,PXF58558.1,HdrA,Desulfocapsa_sulfexigens_DSM_10523
627,PXF53184.1,HdrA,Desulfobulbus_propionicus_1pr3_DSM_2032
628,RLB96208.1,HysA,B23-G16 sp003647435
629,RLC10490.1,HysA,B23-G16 sp003647435
630,RLB81021.1,HysA,B60-G16 sp003647275
631,OEU46147.1,MvhA,S7086C20 sp001751075
632,OEU46904.1,Hydrogenase_Group_2ahydDB says 1a periplasmic,S7086C20 sp001751075
633,OEU79861.1,Hydrogenase_Group_4 (membrane bound ech),C00003060 sp001751085
634,NVM21981.1,hysA,JABXJW01 sp013375395
635,NVM23586.1,Hydrogenase_Group_4 (membrane bound ech),JABXJW01 sp013375395
636,NVM23969.1,Hydrogenase_Group_3c (cytosolic),JABXJW01 sp013375395
637,NVM24202.1,Hydrogenase_Group_3c (cytosolic),JABXJW01 sp013375395
638,NVL90534.1,HysA,JABXJX01 sp013375375
639,NVL90834.1,Hydrogenase_Group_3c (cytosolic),JABXJX01 sp013375375
640,LWW95_08765,MvhA,Desulfofervidaceae sp. PB_NA091.008_B6
641,LWW94_02505,HysA,Desulfofervidaceae_sp._PB11946FWG155
642,LWW94_06410,HysA,Desulfofervidaceae_sp._PB11946FWG155
643,KPJ68675.1,Hydrogenase_Group_2a (Maybe membrane associated),Desulfofervidales_sp._DG-60
644,KPJ69025.1,Hydrogenase_Group_1hydDB says 3c (cytosolic),Desulfofervidales_sp._DG-60
645,LWW78_02000,HysA,DesulfofervidalesDG60_sp._PB11719FWG156
646,LWW90_04335,HysA,Candidatus Desulfofervidus auxilli_sp._PB12019FWG170
647,LWW90_07860,FrhA,Candidatus Desulfofervidus auxilli_sp._PB12019FWG170
648,IEOPGEAI_01181,HysA,HotSeep1_B50
649,IEOPGEAI_01304,FrhA,HotSeep1_B50
650,CAD7770634.1,HysA,HotSeep1_E37_DN
651,CAD7781970.1,FrhA,HotSeep1_E37_DN
652,CAD7769629.1,HysA,HotSeep1_E50_DN
653,CAD7781004.1,FrhA,HotSeep1_E50_DN
654,AMM39968.1,hysA,HotSeep1_sp001577525
655,AMM42097.1,FrhA,HotSeep1_sp001577525
656,WP_163297842.1,Hyb,Dissulfurirhabdus_thermomarina_ASM1049943v1
657,MBW2163081.1,HyhL,Seep-SRB2_Meg22_02_Bin_69
658,MBW2098351.1,HyhL,Seep-SRB2_Meg22_1012_Bin_255
659,MBW2099038.1,MvhA,Seep-SRB2_Meg22_1012_Bin_255
660,MBW1966476.1,HyhL,Seep-SRB2_Meg22_1214_Bin_80
661,MBW1966494.1,MvhA,Seep-SRB2_Meg22_1214_Bin_80
662,MBW1932047.1,HyhL,Seep-SRB2_Meg22_1416_Bin_56
663,MBW1925823.1,HyhL,Seep-SRB2_Meg22_1618_Bin_165
664,MBW1926464.1,MvhA,Seep-SRB2_Meg22_1618_Bin_165
665,PXF54232.1,MvhA,SeepSRB2_G37_sp003194485
666,LWW99_10885,HyhL,SeepSRB2_sp._PB10259FWG173
667,LWX01_07075,HyhL,SeepSRB2_sp._PBNA091R45FWG174
668,DFBQ01000080.1_9,Hydrogenase_Group_1,SeepSRB2_sp002367355
669,DFBQ01000179.1_4,HyhL,SeepSRB2_sp002367355
670,PXF56808.1,HyhL,SeepSRB2_sp003194495
671,RKX60486.1,HyhL,SeepSRB2_sp00364560
672,RZB34792.1,Hydrogenase_Group_3b (cytosolic),Eth-SRB1_sp004193555
673,RZB35068.1,Hydrogenase_Group_1b Hyn (periplasmic),Eth-SRB1_sp004193555
674,NQT10336.1,Hydrogenase_Group_1b (periplasmic),JACNLL01 sp013202725
675,MBC8198981.1,Hydrogenase_Group_1b (periplasmic),JACNLL01 sp014381545
676,MBW2738836.1,HyhL,Seep-SRB1a_AB_03_Bin_172
677,MBW2164864.1,HysA,Seep-SRB1a_Meg22_02_Bin_90
678,MBW1833212.1,HysA,Seep-SRB1a_Meg22_24_Bin_68
679,MBW1744807.1,HysA,Seep-SRB1a_Meg22_46_Bin_236
680,MBT9440102.1,HysA,SeepSRB1a_sp._S7142MS3
681,LWX54_02785,HysA,SeepSRB1a_sp._SM7059A
682,MBA3018930.1,HyhL,SeepSRB1a_sp013792055
683,MBA3018935.1,HysA,SeepSRB1a_sp013792055
684,LWX54_14635,QmoA,
685,LWX51_04085,QmoA,Seep-SRB1a sp. SM7059A
686,LWX52_12535,QmoA,Seep-SRB1a sp. CR9063A
687,PXF54059.1,QmoA,Seep-SRB1g sp. CR10073A
688,PXF57422.1,QmoA,Seep-SRB2 sp. G37
689,LWW94_08070,QmoA,E20 Seep-SRB2
690,LWW90_03885,QmoA,Desulfofervidaceae_sp._PB11946FWG155
691,LWW95_07580,QmoA,DesulfofervidalesDG60_sp._PB11719FWG156
692,LWX54_14640,QmoB,
693,LWX51_04090,QmoB,Seep-SRB1a sp. SM7059A
694,LWX52_12540,QmoB,Seep-SRB1a sp. CR9063A
695,PXF54060.1,QmoB,Seep-SRB1g sp. CR10073A
696,PXF57421.1,QmoB,Seep-SRB2 sp. G37
697,LWW94_08065,QmoB,E20 Seep-SRB2
698,LWW78_07400,QmoB,Desulfofervidaceae_sp._PB11946FWG155
699,LWW90_03890,QmoB,DesulfofervidalesDG60_sp._PB11719FWG156
700,LWW95_07575,QmoB,Seep-SRB2_sp._PB10259FWG173
701,LWX54_14645,QmoC,
702,LWX51_04095,QmoC,Seep-SRB1a sp. SM7059A
703,LWX52_12545,QmoC,Seep-SRB1a sp. CR9063A
704,PXF54061.1,QmoC,Seep-SRB1g sp. CR10073A
705,PXF57420.1,QmoC,Seep-SRB2 sp. G37
706,LWW94_08060,QmoC,E20 Seep-SRB2
707,LWW78_07405,QmoC,Desulfofervidaceae_sp._PB11946FWG155
708,LWW95_07570,QmoC,DesulfofervidalesDG60_sp._PB11719FWG156
709,LWX54_00290,DsrM,
710,LWX51_01600,DsrM,Seep-SRB1a sp. SM7059A
711,LWX52_04040,DsrM,Seep-SRB1a sp. CR9063A
712,PXF54504.1,DsrM,Seep-SRB1g sp. CR10073A
713,PXF59681.1,DsrM,Seep-SRB2 sp. G37
714,LWW94_04810,DsrM,E20 Seep-SRB2
715,LWW78_00395,DsrM,Desulfofervidaceae_sp._PB11946FWG155
716,LWW99_02930,DsrM,DesulfofervidalesDG60_sp._PB11719FWG156
717,LWX01_01685,DsrM,Seep-SRB2_sp._PB10259FWG173
718,LWW90_04030,DsrM,Seep-SRB2_sp._PBNA091R45FWG174
719,LWW95_02115,DsrM,Candidatus Desulfofervidus auxilli_sp._PB12019FWG170
720,LWX54_00295,DsrK,
721,LWX51_01605,DsrK,Seep-SRB1a sp. SM7059A
722,LWX52_04035,DsrK,Seep-SRB1a sp. CR9063A
723,PXF54505.1,DsrK,Seep-SRB1g sp. CR10073A
724,PXF59680.1,DsrK,Seep-SRB2 sp. G37
725,LWW94_04815,DsrK,E20 Seep-SRB2
726,LWW78_00400,DsrK,Desulfofervidaceae_sp._PB11946FWG155
727,LWW99_02925,DsrK,DesulfofervidalesDG60_sp._PB11719FWG156
728,LWX01_01690,DsrK,Seep-SRB2_sp._PB10259FWG173
729,LWW90_04035,DsrK,Seep-SRB2_sp._PBNA091R45FWG174
730,LWW95_02120,DsrK,Candidatus Desulfofervidus auxilli_sp._PB12019FWG170
731,LWX54_00300,DsrJ,
732,LWX51_01610,DsrJ,Seep-SRB1a sp. SM7059A
733,LWX52_04030,DsrJ,Seep-SRB1a sp. CR9063A
734,PXF54506.1,DsrJ,Seep-SRB1g sp. CR10073A
735,PXF59679.1,DsrJ,Seep-SRB2 sp. G37
736,LWW94_04820,DsrJ,E20 Seep-SRB2
737,LWW78_00405,DsrJ,Desulfofervidaceae_sp._PB11946FWG155
738,LWW99_02920,DsrJ,DesulfofervidalesDG60_sp._PB11719FWG156
739,LWX01_01695,DsrJ,Seep-SRB2_sp._PB10259FWG173
740,LWW90_04040,DsrJ,Seep-SRB2_sp._PBNA091R45FWG174
741,LWW95_02125,DsrJ,Candidatus Desulfofervidus auxilli_sp._PB12019FWG170
742,LWX54_00305,DsrO,
743,LWX51_01615,DsrO,Seep-SRB1a sp. SM7059A
744,LWX52_04025,DsrO,Seep-SRB1a sp. CR9063A
745,PXF54507.1,DsrO,Seep-SRB1g sp. CR10073A
746,PXF59678.1,DsrO,Seep-SRB2 sp. G37
747,LWW94_04825,DsrO,E20 Seep-SRB2
748,LWW78_00410,DsrO,Desulfofervidaceae_sp._PB11946FWG155
749,LWW99_02915,DsrO,DesulfofervidalesDG60_sp._PB11719FWG156
750,LWX01_01700,DsrO,Seep-SRB2_sp._PB10259FWG173
751,LWW90_04045,DsrO,Seep-SRB2_sp._PBNA091R45FWG174
752,LWW95_02130,DsrO,Candidatus Desulfofervidus auxilli_sp._PB12019FWG170
753,LWX54_00310,DsrP,
754,LWX51_01620,DsrP,Seep-SRB1a sp. SM7059A
755,LWX52_04020,DsrP,Seep-SRB1a sp. CR9063A
756,PXF54508.1,DsrP,Seep-SRB1g sp. CR10073A
757,PXF59677.1,DsrP,Seep-SRB2 sp. G37
758,LWW94_04830,DsrP,E20 Seep-SRB2
759,LWW78_00415,DsrP,Desulfofervidaceae_sp._PB11946FWG155
760,LWW99_02910,DsrP,DesulfofervidalesDG60_sp._PB11719FWG156
761,LWX01_01705,DsrP,Seep-SRB2_sp._PB10259FWG173
762,LWW90_04050,DsrP,Seep-SRB2_sp._PBNA091R45FWG174
763,LWW95_02135,DsrP,Candidatus Desulfofervidus auxilli_sp._PB12019FWG170
764,PXF54667.1,CbcA,
765,PXF56544.1,CbcA,Seep-SRB1a sp. SM7059A
766,LWW99_09840,CbcA,Seep-SRB1a sp. CR9063A
767,LWX01_01010,CbcA,Seep-SRB1g sp. CR10073A
768,PXF54668.1,CbcB,
769,PXF56545.1,CbcB,Seep-SRB1a sp. SM7059A
770,LWW99_09845,CbcB,Seep-SRB1a sp. CR9063A
771,LWX01_01005,CbcB,Seep-SRB1g sp. CR10073A
772,LWX54_16855,RnfC,
773,LWX51_11095,RnfC,Seep-SRB1a sp. SM7059A
774,LWX52_01590,RnfC,Seep-SRB1a sp. CR9063A
775,LWW94_00005,RnfC,Seep-SRB1g sp. CR10073A
776,LWW78_05090,RnfC,Seep-SRB2 sp. G37
777,LWW90_03145,RnfC,E20 Seep-SRB2
778,LWW95_06075,RnfC,Desulfofervidaceae_sp._PB11946FWG155
779,LWX54_16850,RnfD,
780,LWX51_11100,RnfD,Seep-SRB1a sp. SM7059A
781,LWX52_01595,RnfD,Seep-SRB1a sp. CR9063A
782,LWW94_00010,RnfD,Seep-SRB1g sp. CR10073A
783,LWW78_05085,RnfD,Seep-SRB2 sp. G37
784,LWW90_03140,RnfD,E20 Seep-SRB2
785,LWW95_06080,RnfD,Desulfofervidaceae_sp._PB11946FWG155
786,LWX54_16845,RnfG,
787,LWX51_11105,RnfG,Seep-SRB1a sp. SM7059A
788,LWX52_01600,RnfG,Seep-SRB1a sp. CR9063A
789,LWW94_00015,RnfG,Seep-SRB1g sp. CR10073A
790,LWW78_05080,RnfG,Seep-SRB2 sp. G37
791,LWW90_03135,RnfG,E20 Seep-SRB2
792,LWW95_06085,RnfG,Desulfofervidaceae_sp._PB11946FWG155
793,LWX54_16840,RnfE,
794,LWX51_11110,RnfE,Seep-SRB1a sp. SM7059A
795,LWX52_01605,RnfE,Seep-SRB1a sp. CR9063A
796,LWW94_00020,RnfE,Seep-SRB1g sp. CR10073A
797,LWW78_05075,RnfE,Seep-SRB2 sp. G37
798,LWW90_03130,RnfE,E20 Seep-SRB2
799,LWW95_06090,RnfE,Desulfofervidaceae_sp._PB11946FWG155
800,LWX54_16835,RnfA,
801,LWX51_11115,RnfA,Seep-SRB1a sp. SM7059A
802,LWX52_01610,RnfA,Seep-SRB1a sp. CR9063A
803,LWW94_00025,RnfA,Seep-SRB1g sp. CR10073A
804,LWW78_05070,RnfA,Seep-SRB2 sp. G37
805,LWW90_03125,RnfA,E20 Seep-SRB2
806,LWW95_06095,RnfA,Desulfofervidaceae_sp._PB11946FWG155
807,LWX52_01615,RnfB,
808,LWW94_00030,RnfB,Seep-SRB1a sp. SM7059A
809,LWW78_05065,RnfB,Seep-SRB1a sp. CR9063A
810,LWW90_03120,RnfB,Seep-SRB1g sp. CR10073A
811,LWW95_06100,RnfB,Seep-SRB2 sp. G37
812,LWX54_14275,QrcA,
813,LWX51_04130,QrcA,Seep-SRB1a sp. SM7059A
814,LWX52_00080,QrcA,Seep-SRB1a sp. CR9063A
815,LWW94_05325,QrcA,Seep-SRB1g sp. CR10073A
816,LWW78_03335,QrcA,Seep-SRB2 sp. G37
817,LWW95_07310,QrcA,E20 Seep-SRB2
818,LWX54_14280,QrcB,
819,LWX51_04135,QrcB,Seep-SRB1a sp. SM7059A
820,LWX52_00085,QrcB,Seep-SRB1a sp. CR9063A
821,LWW94_05320,QrcB,Seep-SRB1g sp. CR10073A
822,LWW78_03340,QrcB,Seep-SRB2 sp. G37
823,LWW95_07305,QrcB,E20 Seep-SRB2
824,LWX54_14285,QrcC,
825,LWX51_04140,QrcC,Seep-SRB1a sp. SM7059A
