short_codes,Time (s),values,experiment_IDs
Z24,45051.125,0.141418680548668,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,45643.669,0.13661932349205,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,46236.196,0.136442494392395,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,46828.767,0.138652938604355,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,47421.294,0.140070396661758,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,48013.83,0.140717309713364,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,48606.348,0.138908395171165,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,49198.901,0.141090121865273,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,49791.383,0.136465200781822,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,50383.964,0.136672124266624,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,50976.553,0.140075021982193,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,51569.008,0.137885987758636,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,52161.535,0.14155730009079,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,52754.053,0.139012587070465,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,53346.562,0.140482071042061,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,53939.035,0.139624762535095,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,54531.607,0.140408572554588,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,55124.125,0.13874314725399,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,55716.651,0.138296639919281,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,56309.187,0.139151808619499,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,56901.705,0.139069539308548,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,57494.25,0.142222148180008,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,58086.794,0.141632032394409,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,58679.294,0.139447259902954,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,59271.83,0.140857493877411,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,59864.33,0.142574620246887,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,60456.848,0.142354229092598,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,61049.366,0.143068641424179,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,61641.857,0.140136155486107,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,62234.383,0.144401222467422,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,62826.955,0.14383319914341,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,63419.473,0.141463407874107,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,64011.973,0.14322067797184,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,64604.464,0.14334163069725,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,65197.017,0.145920351147652,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,65789.508,0.142004019021988,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,66382.044,0.144351452589035,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,66974.58,0.142224112153053,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,67567.107,0.144531682133675,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,68159.642,0.143935942649841,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,68752.169,0.142960307002068,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,69344.705,0.14622491300106,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,69937.232,0.147986578941345,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,70529.758,0.148052734136581,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,71122.294,0.14702662229538,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,71714.866,0.147649952769279,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,72307.375,0.144543981552124,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,72899.91,0.148946386575699,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,73492.464,0.146771639585495,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,74084.973,0.148298218846321,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,74677.526,0.150355285406113,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,75270.053,0.152207016944885,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,75862.589,0.150194701552391,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,76455.133,0.152153050899506,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,77047.633,0.153063422441483,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,77640.205,0.152109205722809,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,78232.741,0.153737217187881,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,78825.276,0.153786972165108,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,79417.83,0.15629041492939,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,80010.312,0.155618798732758,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,80602.892,0.157932153344154,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,81195.446,0.158205950260162,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,81787.955,0.159877464175224,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,82380.482,0.157975342869759,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,82973.026,0.157481580972672,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,83565.553,0.16362763941288,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,84158.071,0.163516053557396,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,84750.598,0.160507780313492,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,85343.107,0.163326141238213,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,85935.616,0.164100098609924,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,86528.125,0.162024369835854,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,87120.642,0.168372559547424,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,87713.196,0.16892883181572,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,88305.723,0.167514109611511,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,88898.232,0.169605776667595,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,89490.812,0.170151993632317,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,90083.366,0.17295555472374,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,90675.875,0.174790272116661,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,91268.428,0.174672740697861,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,91860.955,0.175317376852036,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,92453.491,0.17947870194912,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,93046.08,0.178702491521835,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,93638.642,0.179692021012306,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,94231.178,0.182357573509216,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,94823.732,0.183240383863449,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,95416.267,0.18332542181015,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,96008.785,0.185950526595116,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,96601.446,0.189179655909538,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,97193.964,0.189751496911049,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z24,97786.553,0.191569021344185,r1_ecoli_mRuby-r50_pf-5_malt-1_4HB
Z49,31.571,0.0679716363549232,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,626.258,0.0672283247113228,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,1218.857,0.0674268618226051,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,1811.446,0.062718191742897,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,2404.062,0.0657179489731789,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,2996.633,0.066254797577858,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,3589.187,0.061739905923605,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,4181.75,0.0671410426497459,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,4774.294,0.0653501316905022,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,5366.821,0.0653658837080002,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,5959.348,0.0624578565359116,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,6551.91,0.0647051304578781,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,7144.473,0.0641796037554741,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,7737.008,0.0647000849246979,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,8329.562,0.0653532817959785,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,8922.116,0.0635989472270012,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,9514.66,0.0654962703585625,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,10107.214,0.0629870742559433,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,10699.785,0.064279916882515,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,11292.321,0.0625946678221226,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,11884.91,0.0675904527306557,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,12477.482,0.0624272964894772,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,13070.035,0.0646240949630737,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,13662.571,0.0665354236960411,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,14255.142,0.071104770898819,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,14847.696,0.0710224479436874,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,15440.25,0.0687775835394859,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,16032.767,0.0671211928129196,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,16625.339,0.0687909662723541,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,17217.857,0.0722617253661156,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,17810.401,0.0719881325960159,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,18402.928,0.073906397819519,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,18995.455,0.0757673114538193,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,19588.026,0.0786578118801117,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,20180.58,0.0810589075088501,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,20773.125,0.079279226064682,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,21365.678,0.0779659569263458,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,21958.258,0.0782910093665123,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,22550.776,0.0775134414434433,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,23143.375,0.079920007288456,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,23735.964,0.0940651342272758,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,24328.473,0.099058623611927,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,24921.044,0.0979352563619614,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,25513.598,0.0842360213398933,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,26106.107,0.100325401127338,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,26698.651,0.0855370596051216,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,27291.16,0.0830109506845474,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,27883.696,0.0857120230793953,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,28476.223,0.0894306614995003,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,29068.741,0.0905894979834557,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,29661.267,0.108819109201431,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,30253.794,0.0977714136242867,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,30846.348,0.0998724117875099,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,31438.883,0.10576898008585,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,32031.437,0.108281826972961,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,32624.008,0.109607043862343,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,33216.553,0.114677706360817,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,33809.089,0.119492104649544,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,34401.607,0.12320439517498,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,34994.142,0.127266904711723,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,35586.678,0.133766001462936,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,36179.232,0.143538692593575,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,36771.821,0.14239267706871,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,37364.321,0.152346929907799,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,37956.875,0.161302557587624,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,38549.41,0.166857427358627,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,39141.955,0.176117634773254,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,39734.517,0.189822459220886,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,40327.098,0.195775517821312,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,40919.58,0.212056788802147,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,41512.125,0.305918002128601,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,42104.678,0.354972219467163,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,42697.223,0.363814300298691,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,43289.75,0.367236989736557,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,43882.25,0.369592750072479,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,44474.785,0.371059918403626,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,45067.321,0.367809790372849,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,45659.875,0.366680496931076,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,46252.401,0.366338455677032,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,46844.964,0.369026547670364,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,47437.491,0.367662107944489,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,48030.026,0.371889495849609,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,48622.544,0.369549351930618,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,49215.089,0.372572648525238,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,49807.571,0.369534808397293,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,50400.151,0.370033556222916,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,50992.741,0.374626266956329,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,51585.196,0.370215564966202,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,52177.714,0.375904816389084,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,52770.232,0.373811942338943,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,53362.732,0.373603814840317,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,53955.205,0.372763448953629,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,54547.776,0.379125726222992,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,55140.294,0.37733336687088,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,55732.821,0.378580546379089,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,56325.348,0.379130285978317,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,56917.857,0.383006983995438,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,57510.41,0.38477184176445,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,58102.955,0.384085434675217,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,58695.455,0.38628311753273,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,59287.982,0.389866060018539,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,59880.482,0.392262679338455,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,60472.991,0.392931598424911,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,61065.508,0.392779171466827,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,61658.0,0.396524721384048,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,62250.526,0.400175750255585,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,62843.08,0.400180834531784,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,63435.598,0.402852725982666,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,64028.107,0.405537480115891,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,64620.58,0.409324204921722,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,65213.133,0.409128868579865,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,65805.616,0.414595001935959,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,66398.142,0.416372460126877,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,66990.678,0.417461013793945,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,67583.205,0.422934514284134,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,68175.741,0.425684100389481,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,68768.267,0.426055538654327,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,69360.794,0.43220106959343,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,69953.312,0.4345567882061,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,70545.839,0.439410197734833,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,71138.375,0.441177642345428,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,71730.937,0.443260824680328,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,72323.446,0.450023168325424,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,72915.973,0.453928160667419,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,73508.526,0.457320129871368,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,74101.035,0.461117160320282,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,74693.58,0.464564287662506,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,75286.107,0.471997028589249,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
Z49,75878.642,0.476716911792755,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB
