short_codes,Time (s),values,experiment_IDs
Y18,69323.161,205463.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,69916.062,210084.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,70507.928,214848.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,71100.607,218225.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,71693.473,223179.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,72285.294,224909.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,72877.982,228139.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,73470.866,233128.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,74062.687,233669.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,74655.366,238904.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,75248.214,240355.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,75840.134,245836.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,76432.821,249870.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,77025.571,248634.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,77618.268,254162.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,78210.018,253595.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,78807.571,257160.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,79394.973,258072.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,79987.714,258801.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,80580.357,261882.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,81173.053,264080.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,81765.714,264704.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,82357.384,266646.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,82950.152,268557.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,83542.661,264744.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,84135.152,273577.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,84727.705,270893.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,85320.214,271484.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,85915.143,273250.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,86507.161,274778.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,87099.071,270079.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,87691.098,272163.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,88283.821,274749.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,88876.794,275120.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,89468.607,276550.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,90061.348,277020.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,90654.5,280374.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,91246.268,280993.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,91842.062,278071.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,92433.794,301048.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,93025.893,295764.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,93617.634,297871.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,94210.098,300126.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,94802.134,291431.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,95395.187,294314.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,95995.384,279473.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,96586.768,296379.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,97173.286,300614.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,97772.169,294120.0,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y47,9.678,719.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,606.348,657.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,1198.214,670.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,1790.732,695.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,2383.187,619.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,2975.705,698.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,3568.027,660.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,4160.455,690.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,4752.857,645.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,5345.294,634.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,5937.741,634.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,6530.196,702.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,7122.687,646.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,7715.107,656.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,8307.58,636.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,8900.062,683.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,9492.544,658.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,10084.982,666.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,10677.455,721.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,11269.919,681.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,11862.33,756.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,12454.768,705.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,13047.241,685.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,13639.714,757.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,14232.161,705.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,14824.58,768.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,15417.018,797.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,16009.402,735.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,16601.875,772.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,17194.393,760.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,17786.848,787.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,18379.321,767.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,18971.812,806.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,19564.303,819.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,20156.821,801.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,20749.196,781.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,21341.723,812.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,21934.134,825.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,22526.58,849.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,23119.044,906.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,23711.482,929.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,24303.928,947.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,24896.437,935.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,25488.848,981.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,26081.286,960.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,26673.768,1039.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,27266.196,1066.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,27858.669,1090.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,28451.053,1106.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,29043.518,1066.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,29635.991,1096.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,30228.411,1167.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,30820.839,1241.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,31413.25,1208.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,32005.634,1267.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,32598.152,1268.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,33190.553,1281.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,33782.919,1313.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,34375.303,1378.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,34967.803,1443.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,35560.196,1579.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,36152.714,1622.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,36745.169,1713.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,37337.58,1913.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,37929.973,2032.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,38522.518,2235.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,39114.893,2410.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,39707.348,2596.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,40299.768,2845.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,40892.259,3046.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,41484.616,3411.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,42077.125,3506.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,42669.571,3729.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,43262.053,4072.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,43854.482,4358.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,44446.884,4667.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,45039.428,5070.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,45631.839,5352.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,46224.259,5759.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,46816.705,6020.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,47409.187,6416.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,48001.58,6650.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,48593.991,7174.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,49186.419,7650.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,49778.839,8026.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,50371.286,8592.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,50963.705,9035.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,51556.053,9485.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,52148.58,9916.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,52740.911,10509.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,53333.348,11177.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,53925.777,11706.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,54518.268,12090.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,55110.562,12521.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,55703.089,13609.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,56295.428,14262.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,56888.794,14787.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,57480.375,15399.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,58073.571,16401.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,58665.277,17076.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,59258.473,17968.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,59850.125,19015.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,60443.366,19759.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,61035.107,20994.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,61628.232,21492.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,62219.955,22823.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,62813.991,23942.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,63404.902,25027.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,63997.973,26130.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,64589.652,27105.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,65182.714,28217.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,65774.536,29709.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,66367.348,32005.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,66960.375,32531.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,67551.955,34188.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,68144.687,35050.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,68737.536,37226.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,69329.428,39412.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,69922.339,39640.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,70514.196,41016.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,71106.875,43289.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,71699.741,45064.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,72291.562,46404.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,72884.25,48301.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,73477.134,49361.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,74068.964,51529.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,74661.634,53651.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,75254.482,55046.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,75846.402,56266.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,76439.089,57472.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,77031.839,58982.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,77624.536,60592.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,78216.286,61834.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,78813.839,61827.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,79401.25,63695.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,79993.982,64424.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,80586.625,64170.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,81179.321,66034.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,81771.982,69140.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,82363.652,71799.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,82956.419,75896.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,83548.911,79642.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,84141.393,84903.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,84733.946,89810.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,85326.455,94352.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,85921.393,100096.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,86513.393,105042.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,87105.303,111846.0,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
