,Time (s),values,experiment_IDs,short_codes
135,80001.946,63035.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
136,80594.544,62937.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
137,81187.08,62864.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
138,81779.625,63867.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
139,82372.071,63595.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
140,82964.607,65011.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
141,83557.125,62266.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
142,84150.142,64534.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
143,84742.16,63604.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
144,85334.642,64556.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
145,85927.125,64821.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
146,86519.651,64358.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
147,87112.133,63772.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
148,87704.714,66108.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
149,88297.205,64474.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
150,88889.696,65186.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
151,89482.258,65426.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
152,90074.794,65004.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
153,90667.312,64859.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
154,91260.517,65989.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
155,91852.955,67100.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
156,92444.937,65611.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
157,93037.473,66864.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
158,93630.053,67574.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
159,94222.571,67095.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
160,94815.732,67891.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
161,95407.633,65023.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
162,96000.178,68147.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
163,96592.83,69477.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
164,97185.33,68471.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
165,97777.883,68062.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
166,6.098,3234.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
167,599.821,3149.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
168,1192.392,3236.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
169,1784.973,3156.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
170,2377.589,3097.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
171,2970.151,3018.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
172,3562.723,3136.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
173,4155.267,3267.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
174,4747.803,3113.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
175,5340.33,3205.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
176,5932.857,3277.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
177,6525.428,3456.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
178,7117.991,3525.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
179,7710.544,3645.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
180,8303.08,3549.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
181,8895.633,3606.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
182,9488.196,3610.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
183,10080.732,3476.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
184,10673.294,3786.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
185,11265.848,3647.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
186,11858.428,3761.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
187,12451.008,3736.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
188,13043.544,3649.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
189,13636.071,3695.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
190,14228.651,3635.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
191,14821.214,3775.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
192,15413.75,3934.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
193,16006.25,3852.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
194,16598.803,8616.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
195,17191.348,4163.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
196,17783.901,4462.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
197,18376.41,4249.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
198,18968.928,4487.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
199,19561.491,4605.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
200,20154.053,4854.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
201,20746.598,15564.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
202,21339.169,9752.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
203,21931.732,9841.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
204,22524.267,13715.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
205,23116.866,9472.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
206,23709.428,6668.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
207,24301.964,8201.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
208,24894.508,8310.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
209,25487.107,7400.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
210,26079.58,7272.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
211,26672.133,17494.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
212,27264.625,7417.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
213,27857.151,7819.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
214,28449.678,8578.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
215,29042.196,11861.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
216,29634.687,15226.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
217,30227.205,12962.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
218,30819.75,14386.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
219,31412.285,21097.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
220,32004.812,17883.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
221,32597.401,14877.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
222,33189.955,20611.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
223,33782.491,26006.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
224,34374.991,24697.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
225,34967.491,23950.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
226,35560.026,27380.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
227,36152.589,28855.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
228,36745.151,29089.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
229,37337.651,33591.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
230,37930.187,38367.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
231,38522.741,41764.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
232,39115.267,43619.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
233,39707.803,45009.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
234,40300.41,47675.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
235,40892.866,46985.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
236,41485.437,47246.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
237,42077.946,48882.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
238,42670.482,50266.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
239,43263.0,51508.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
240,43855.508,52025.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
241,44448.035,51850.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
242,45040.562,52827.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
243,45633.098,55572.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
244,46225.571,54793.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
245,46818.187,56736.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
246,47410.687,57133.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
247,48003.241,59624.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
248,48595.741,59854.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
249,49188.25,60120.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
250,49780.75,59631.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
251,50373.312,60950.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
252,50965.919,62686.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
253,51558.401,63516.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
254,52150.91,64965.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
255,52743.401,65404.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
256,53335.919,67209.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
257,53928.375,67717.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
258,54520.946,69047.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
259,55113.473,71321.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
260,55705.991,72211.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
261,56298.517,74301.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
262,56891.053,74480.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
263,57483.625,76313.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
264,58076.125,76644.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
265,58668.616,79226.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
266,59261.16,80803.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
267,59853.669,81160.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
268,60446.169,82862.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
269,61038.616,83936.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
270,61631.169,85884.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
271,62223.642,86005.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
272,62816.241,90411.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
273,63408.714,90210.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
274,64001.232,93074.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
275,64593.687,94469.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
276,65186.25,94885.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
277,65778.75,97038.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
278,66371.267,99232.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
279,66963.812,103279.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
280,67556.33,101893.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
281,68148.883,107587.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
282,68741.366,108435.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
283,69333.892,108551.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
284,69926.428,113679.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
285,70518.928,117014.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
286,71111.482,121774.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
287,71704.026,123604.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
288,72296.5,123151.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
289,72889.044,124695.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
290,73481.598,122627.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
291,74074.062,125560.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
292,74666.696,121702.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
293,75259.16,123491.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
294,75851.75,124827.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
295,76444.223,124095.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
296,77036.678,124918.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
297,77629.267,126267.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
298,78221.803,129648.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
299,78814.303,132645.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
300,79406.866,133783.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
301,79999.321,133817.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
302,80591.919,133025.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
303,81184.455,138866.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
304,81776.991,137118.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
305,82369.437,136212.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
306,82961.982,140282.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
