,Time (s),values,experiment_IDs,short_codes
78,46228.035,108.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
79,46820.651,114.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
80,47413.232,97.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
81,48005.732,102.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
82,48598.232,96.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
83,49190.714,125.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
84,49783.321,102.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
85,50380.634,106.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
86,50968.375,111.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
87,51560.91,87.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
88,52153.357,97.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
89,52745.875,93.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
90,53338.419,110.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
91,53930.83,94.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
92,54523.437,73.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
93,55115.955,86.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
94,55708.464,95.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
95,56301.009,132.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
96,56893.509,86.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
97,57486.071,113.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
98,58078.58,108.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
99,58671.035,84.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
100,59263.589,125.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
101,59856.205,112.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
102,60448.589,114.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
103,61041.044,116.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
104,61633.58,91.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
105,62226.053,90.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
106,62818.741,101.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
107,63411.143,87.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
108,64003.651,76.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
109,64596.107,81.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
110,65188.687,111.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
111,65781.134,111.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
112,66373.643,120.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
113,66966.169,119.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
114,67558.714,136.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
115,68151.268,89.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
116,68743.776,124.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
117,69336.312,110.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
118,69928.821,97.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
119,70521.303,107.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
120,71113.857,89.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
121,71706.428,119.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
122,72298.839,75.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
123,72891.428,83.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
124,73483.973,93.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
125,74076.41,94.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
126,74669.044,96.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
127,75261.535,112.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
128,75854.125,117.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
129,76446.58,116.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
130,77039.035,110.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
131,77631.634,91.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
132,78224.116,98.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
133,78816.634,120.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
134,79409.223,133.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
135,80001.643,96.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
136,80594.285,134.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
137,81186.776,133.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
138,81779.312,60.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
139,82371.776,160.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
140,82964.366,115.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
141,83556.83,135.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
142,84149.812,122.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
143,84741.848,140.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
144,85334.33,114.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
145,85929.428,139.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
146,86521.393,125.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
147,87113.562,135.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
148,87705.544,103.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
149,88297.714,142.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
150,88890.178,123.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
151,89482.848,103.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
152,90075.16,135.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
153,90667.812,153.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
154,91260.794,123.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
155,91852.812,160.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
156,92447.955,125.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
157,93039.803,130.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
158,93631.455,140.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
159,94223.348,145.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
160,94816.375,142.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
161,95408.053,143.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
162,96003.669,174.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
163,96599.643,139.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
164,97194.776,156.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
165,97778.732,123.0,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
166,6.098,726.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
167,599.973,906.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
168,1192.419,1044.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
169,1784.991,1334.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
170,2377.616,1484.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
171,2970.178,1653.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
172,3562.75,1812.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
173,4155.312,1963.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
174,4747.83,2204.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
175,5340.393,2300.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
176,5932.884,2497.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
177,6525.455,2688.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
178,7118.018,2834.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
179,7710.562,2960.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
180,8303.116,3159.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
181,8895.696,3204.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
182,9488.232,3309.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
183,10080.75,3513.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
184,10673.321,3569.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
185,11265.866,3765.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
186,11858.482,3821.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
187,12451.035,3890.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
188,13043.571,3978.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
189,13636.116,4278.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
190,14228.696,4282.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
191,14821.232,4325.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
192,15413.732,4313.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
193,16006.205,4332.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
194,16598.768,4558.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
195,17191.312,4496.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
196,17783.839,4597.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
197,18376.33,4643.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
198,18968.866,4699.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
199,19561.446,4647.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
200,20154.0,4910.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
201,20746.589,5102.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
202,21339.134,5011.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
203,21931.705,5011.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
204,22524.276,5087.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
205,23116.857,5196.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
206,23709.393,5295.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
207,24301.937,5377.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
208,24894.526,5395.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
209,25487.107,5555.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
210,26079.562,5482.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
211,26672.107,5676.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
212,27264.598,5711.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
213,27857.116,5695.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
214,28449.625,5810.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
215,29042.116,5770.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
216,29634.651,5911.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
217,30227.107,5899.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
218,30819.634,6181.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
219,31412.205,6092.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
220,32004.66,6161.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
221,32597.268,6496.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
222,33189.821,6309.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
223,33782.348,6401.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
224,34374.857,6699.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
225,34967.339,6770.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
226,35559.884,6673.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
227,36152.41,6736.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
228,36744.982,6831.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
229,37337.526,6958.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
230,37929.991,7219.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
231,38522.526,7547.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
232,39115.08,7865.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
233,39707.571,7990.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
234,40300.178,8187.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
235,40892.616,8356.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
236,41485.214,8855.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
237,42077.678,9341.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
238,42670.241,9572.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
239,43262.759,9929.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
240,43855.259,10619.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
241,44447.794,10864.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
242,45040.303,11501.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
243,45632.821,11959.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
244,46225.294,12557.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
245,46817.91,13005.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
246,47410.491,13879.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
247,48002.991,14213.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
248,48595.482,14830.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
249,49187.973,15303.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
250,49780.58,16050.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
251,50377.893,16624.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
252,50965.634,17169.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
253,51558.16,18096.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
254,52150.616,18776.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
255,52743.134,19328.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
256,53335.678,19984.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
257,53928.089,20780.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
258,54520.687,20940.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
259,55113.205,22125.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
260,55705.723,22754.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
261,56298.259,23342.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
262,56890.768,24096.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
263,57483.33,24633.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
264,58075.839,25631.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
265,58668.294,26439.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
266,59260.866,26935.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
267,59853.464,27551.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
268,60445.857,28284.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
269,61038.303,29168.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
270,61630.857,30234.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
271,62223.321,30710.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
272,62816.009,31624.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
273,63408.41,31974.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
274,64000.919,33289.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
275,64593.375,33101.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
276,65185.955,34415.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
277,65778.401,34701.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
278,66370.91,35605.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
279,66963.455,36355.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
280,67556.0,37825.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
281,68148.544,37924.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
282,68741.062,38182.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
283,69333.598,39172.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
284,69926.107,41181.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
285,70518.589,40940.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
286,71111.143,42050.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
287,71703.714,42462.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
288,72296.125,42520.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
289,72888.705,43752.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
290,73481.25,44050.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
291,74073.687,44402.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
292,74666.321,47160.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
293,75258.812,46604.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
294,75851.401,47104.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
295,76443.866,48217.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
296,77036.312,48860.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
297,77628.91,49659.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
298,78221.401,50562.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
299,78813.91,50766.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
300,79406.509,50787.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
301,79998.928,51721.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
302,80591.571,51975.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
303,81184.062,53431.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
304,81776.598,52766.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
305,82369.062,53010.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
306,82961.651,53341.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
307,83554.116,54464.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
308,84147.098,55361.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
309,84739.125,54487.0,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
