,Time (s),values,experiment_IDs,short_codes
80,47433.633,0.130106571316719,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
81,48026.169,0.130644842982292,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
82,48618.696,0.128339332342148,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
83,49211.241,0.131091722846031,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
84,49803.723,0.129004320502281,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
85,50396.294,0.129789093136787,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
86,50988.883,0.132431989908218,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
87,51581.339,0.12848616540432,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
88,52173.866,0.130959668755531,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
89,52766.383,0.129514297842979,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
90,53358.883,0.131206750869751,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
91,53951.357,0.132836389541626,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
92,54543.928,0.129055926203728,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
93,55136.437,0.130058279633522,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
94,55728.973,0.131578266620636,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
95,56321.491,0.128319615125656,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
96,56914.008,0.133203509449959,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
97,57506.553,0.12948012650013,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
98,58099.098,0.129349780082703,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
99,58691.598,0.1307561814785,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
100,59284.125,0.129681605100632,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
101,59876.625,0.130647146701813,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
102,60469.133,0.131723287701607,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
103,61061.651,0.132349225878716,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
104,61654.142,0.131482920050621,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
105,62246.669,0.132484403252602,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
106,62839.232,0.132339736819267,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
107,63431.741,0.134999576210976,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
108,64024.25,0.13470501601696,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
109,64616.723,0.132161581516266,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
110,65209.276,0.135791918635368,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
111,65801.758,0.13282136619091,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
112,66394.294,0.136441439390182,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
113,66986.83,0.132385167479515,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
114,67579.348,0.136161810159683,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
115,68171.883,0.137320855259895,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
116,68764.41,0.135417357087135,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
117,69356.937,0.137280544638634,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
118,69949.464,0.138792508840561,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
119,70541.982,0.135679480433464,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
120,71134.517,0.139125397801399,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
121,71727.08,0.138585668802261,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
122,72319.589,0.137669906020164,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
123,72912.125,0.139992639422417,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
124,73504.678,0.142516267299652,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
125,74097.178,0.139573124051094,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
126,74689.732,0.143272060155869,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
127,75282.258,0.142846038937569,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
128,75874.785,0.142124608159065,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
129,76467.33,0.146016427874565,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
130,77059.821,0.146217775344849,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
131,77652.392,0.146405029296875,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
132,78244.919,0.144005444645882,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
133,78837.446,0.147538176178932,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
134,79430.008,0.148898392915726,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
135,80022.491,0.152492305636406,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
136,80615.071,0.151082649827003,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
137,81207.616,0.15149818956852,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
138,81800.116,0.153761100769043,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
139,82392.642,0.150649300217628,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
140,82985.178,0.155140817165375,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
141,83577.696,0.157146567106247,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
142,84170.214,0.160207170248032,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
143,84762.741,0.161162194609642,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
144,85355.25,0.163351285457611,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
145,85947.741,0.163104382157326,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
146,86540.25,0.167389494180679,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
147,87132.767,0.16642689704895,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
148,87725.312,0.169551363587379,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
149,88317.839,0.172084936499596,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
150,88910.348,0.173227307200432,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
151,89502.928,0.172618332505226,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
152,90095.473,0.176070526242256,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
153,90687.982,0.181586614251137,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
154,91280.535,0.182522323727608,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
155,91873.053,0.186696824431419,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
156,92465.589,0.18711541891098,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
157,93058.178,0.189610278606415,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
158,93650.732,0.193155813217163,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
159,94243.267,0.191610717773437,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
160,94835.812,0.194978612661362,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
161,95428.339,0.199932882189751,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
162,96020.866,0.20387569963932,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
163,96613.526,0.207139614224434,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
164,97206.044,0.208601540327072,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
165,97798.616,0.212959706783295,r1_ecoli_ACS-r50_pf-5_malt-1_4HB,Z35
166,19.08,0.0760036811232567,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
167,613.741,0.0744270980358124,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
168,1206.339,0.0748467415571213,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
169,1798.937,0.0762126907706261,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
170,2391.544,0.0760959848761558,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
171,2984.116,0.077936877310276,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
172,3576.669,0.0779368951916695,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
173,4169.241,0.0808483019471169,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
174,4761.785,0.0800852164626122,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
175,5354.312,0.0805050805211067,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
176,5946.839,0.0822493523359299,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
177,6539.401,0.0815177693963051,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
178,7131.973,0.0847029536962509,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
179,7724.508,0.0879559054970741,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
180,8317.062,0.0845863446593285,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
181,8909.616,0.0842290133237839,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
182,9502.151,0.086170619726181,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
183,10094.714,0.0874003723263741,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
184,10687.276,0.0866799876093864,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
185,11279.821,0.0889248207211494,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
186,11872.41,0.0881992250680923,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
187,12464.982,0.0890215322375298,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
188,13057.535,0.0905418276786804,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
189,13650.08,0.0921284839510918,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
190,14242.651,0.0939839854836464,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
191,14835.196,0.0933584988117218,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
192,15427.758,0.0932402729988098,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
193,16020.267,0.0943164244294167,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
194,16612.848,0.0954175978899002,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
195,17205.366,0.0980115070939064,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
196,17797.91,0.0982467263936996,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
197,18390.437,0.095298382639885,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
198,18982.973,0.099888414144516,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
199,19575.544,0.103856666386127,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
200,20168.098,0.104685513675213,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
201,20760.642,0.108705146610737,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
202,21353.196,0.101192533969879,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
203,21945.767,0.10443159788847,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
204,22538.303,0.104649488627911,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
205,23130.892,0.106634959578514,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
206,23723.482,0.113995654881001,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
207,24316.0,0.110941269993782,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
208,24908.58,0.108739526569843,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
209,25501.125,0.109249624609947,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
210,26093.642,0.113492131233215,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
211,26686.196,0.121607741713524,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
212,27278.714,0.12023928463459,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
213,27871.241,0.113746486604214,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
214,28463.785,0.119780758023262,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
215,29056.312,0.124852713942528,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
216,29648.848,0.132178062200546,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
217,30241.375,0.131248864531517,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
218,30833.928,0.13586842417717,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
219,31426.464,0.140563088655472,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
220,32019.026,0.142417216300964,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
221,32611.598,0.142343860864639,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
222,33204.151,0.151536041498184,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
223,33796.696,0.159298065304756,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
224,34389.223,0.161369153857231,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
225,34981.758,0.166899138689041,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
226,35574.294,0.17184439599514,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
227,36166.857,0.176638573408127,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
228,36759.446,0.177836754918098,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
229,37351.946,0.196910184621811,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
230,37944.5,0.218742591142654,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
231,38537.044,0.234929212927818,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
232,39129.598,0.242136883735657,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
233,39722.151,0.248163890838623,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
234,40314.741,0.243353620171547,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
235,40907.232,0.251432955265045,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
236,41499.803,0.254336923360825,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
237,42092.366,0.255921602249146,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
238,42684.901,0.261963528394699,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
239,43277.428,0.267882692813873,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
240,43869.937,0.269691300392151,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
241,44462.473,0.279178148508072,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
242,45055.008,0.280960148572922,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
243,45647.562,0.283719408512115,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
244,46240.089,0.287019383907318,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
245,46832.66,0.297301769256592,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
246,47425.178,0.303964978456497,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
247,48017.714,0.306506913900375,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
248,48610.241,0.311440479755402,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
249,49202.785,0.316209131479263,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
250,49795.267,0.317582356929779,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
251,50387.848,0.322339272499084,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
252,50980.437,0.330331391096115,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
253,51572.892,0.332373881340027,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
254,52165.419,0.33972407579422,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
255,52757.937,0.343965166807175,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
256,53350.437,0.350601315498352,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
257,53942.919,0.354041618108749,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
258,54535.491,0.35766059756279,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
259,55128.0,0.370673209428787,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
260,55720.535,0.37666928768158,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
261,56313.062,0.384127295017242,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
262,56905.58,0.392777985334396,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
263,57498.125,0.39632083773613,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
264,58090.669,0.39783656001091,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
265,58683.178,0.406570845842361,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
266,59275.705,0.419602543115616,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
267,59868.205,0.422015696763992,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
268,60460.714,0.43007829785347,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
269,61053.232,0.436670231819153,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
270,61645.732,0.448952978849411,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
271,62238.258,0.452932322025299,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
272,62830.821,0.463874739408493,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
273,63423.339,0.473486280441284,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
274,64015.848,0.48437791466713,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
275,64608.33,0.491110676527023,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
276,65200.883,0.499217921495438,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
277,65793.366,0.507132661342621,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
278,66385.91,0.516091370582581,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
279,66978.446,0.528920340538025,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
280,67570.973,0.538962948322296,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
281,68163.508,0.54877427816391,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
282,68756.035,0.558914351463318,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
283,69348.571,0.568004322052002,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
284,69941.089,0.577247428894043,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
285,70533.616,0.585788607597351,r10_ecoli_mRuby-r1_pf-5_malt-1_4HB,Z30
