,Time (s),values,experiment_IDs,short_codes
1206,26081.705,5471.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1207,26674.187,5346.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1208,27266.616,5592.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1209,27859.089,5767.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1210,28451.473,5858.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1211,29043.928,5987.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1212,29636.411,6217.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1213,30228.83,6416.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1214,30821.259,6541.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1215,31413.669,6681.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1216,32006.053,6840.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1217,32598.571,6810.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1218,33190.973,7023.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1219,33783.339,7196.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1220,34375.723,7376.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1221,34968.223,7546.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1222,35560.616,7578.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1223,36153.134,7995.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1224,36745.589,8245.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1225,37338.0,8661.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1226,37930.393,9026.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1227,38522.937,9547.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1228,39115.312,10242.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1229,39707.768,10798.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1230,40300.187,11600.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1231,40892.678,12287.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1232,41485.036,13341.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1233,42077.544,14400.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1234,42669.991,15507.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1235,43262.473,16418.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1236,43854.902,17525.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1237,44447.303,19278.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1238,45039.848,20151.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1239,45632.259,21524.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1240,46224.678,22747.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1241,46817.125,24322.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1242,47409.607,25715.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1243,48001.982,27116.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1244,48594.402,28576.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1245,49186.821,30185.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1246,49779.25,31417.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1247,50371.687,34141.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1248,50964.116,35538.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1249,51556.464,36539.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1250,52148.991,38214.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1251,52741.321,39509.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1252,53333.759,41444.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1253,53926.187,42063.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1254,54518.669,43808.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1255,55110.973,45633.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1256,55703.491,45711.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1257,56295.839,47411.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1258,56889.196,49714.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1259,57480.768,50360.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1260,58073.964,51320.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1261,58665.669,52480.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1262,59258.866,52685.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1263,59850.527,53889.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1264,60443.759,54067.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1265,61035.5,55720.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1266,61628.634,55916.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1267,62220.348,56416.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1268,62814.384,56933.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1269,63405.294,57435.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1270,63998.366,59657.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1271,64590.053,62051.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1272,65183.107,64000.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1273,65774.928,68423.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1274,66367.741,71438.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1275,66960.768,76036.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1276,67552.348,81416.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1277,68145.08,86918.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1278,68737.928,94076.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1279,69329.821,98981.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1280,69922.732,105343.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1281,70514.589,110464.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1282,71107.277,119038.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1283,71700.134,123774.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1284,72291.955,130733.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1285,72884.643,135668.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1286,73477.527,141899.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1287,74069.357,148954.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1288,74662.027,154105.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1289,75254.875,161982.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1290,75846.794,164360.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1291,76439.482,170911.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1292,77032.241,174752.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1293,77624.928,180791.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1294,78216.687,184760.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1295,78814.232,189515.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1296,79401.643,194497.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1297,79994.384,197213.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1298,80587.018,199893.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1299,81179.714,205745.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1300,81772.384,208657.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1301,82364.044,209211.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1302,82956.812,213861.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1303,83549.303,216632.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1304,84141.786,218191.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1305,84734.339,224421.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1306,85326.848,222313.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1307,85921.786,227007.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1308,86513.794,230744.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1309,87105.696,230871.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1310,87697.732,235575.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1311,88290.455,237164.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1312,88883.411,238735.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1313,89475.241,236580.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1314,90067.955,244406.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1315,90661.116,245919.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1316,91252.884,247996.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1317,91848.678,248805.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1318,92440.402,252066.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1319,93032.509,249689.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1320,93624.25,252038.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1321,94216.705,254295.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1322,94808.741,255541.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1323,95401.803,255437.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1324,96002.0,258720.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1325,96593.384,262119.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1326,97179.902,259076.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1327,97778.786,261004.0,r1_ecoli_mRuby-r3_pf-5_malt-4_4HB,Y49
1328,2.303,90.0,5_malt-0.5_4HB,Y22
1329,598.964,81.0,5_malt-0.5_4HB,Y22
1330,1190.839,91.0,5_malt-0.5_4HB,Y22
1331,1783.357,97.0,5_malt-0.5_4HB,Y22
1332,2375.812,68.0,5_malt-0.5_4HB,Y22
1333,2968.321,65.0,5_malt-0.5_4HB,Y22
1334,3560.652,65.0,5_malt-0.5_4HB,Y22
1335,4153.08,97.0,5_malt-0.5_4HB,Y22
1336,4745.482,75.0,5_malt-0.5_4HB,Y22
1337,5337.919,95.0,5_malt-0.5_4HB,Y22
1338,5930.366,87.0,5_malt-0.5_4HB,Y22
1339,6522.821,93.0,5_malt-0.5_4HB,Y22
1340,7115.312,87.0,5_malt-0.5_4HB,Y22
1341,7707.732,54.0,5_malt-0.5_4HB,Y22
1342,8300.205,67.0,5_malt-0.5_4HB,Y22
1343,8892.687,75.0,5_malt-0.5_4HB,Y22
1344,9485.169,57.0,5_malt-0.5_4HB,Y22
1345,10077.607,99.0,5_malt-0.5_4HB,Y22
1346,10670.08,90.0,5_malt-0.5_4HB,Y22
1347,11262.544,98.0,5_malt-0.5_4HB,Y22
1348,11854.955,91.0,5_malt-0.5_4HB,Y22
1349,12447.393,87.0,5_malt-0.5_4HB,Y22
1350,13039.857,90.0,5_malt-0.5_4HB,Y22
1351,13632.339,57.0,5_malt-0.5_4HB,Y22
1352,14224.777,73.0,5_malt-0.5_4HB,Y22
1353,14817.205,71.0,5_malt-0.5_4HB,Y22
1354,15409.643,56.0,5_malt-0.5_4HB,Y22
1355,16002.027,69.0,5_malt-0.5_4HB,Y22
1356,16594.5,106.0,5_malt-0.5_4HB,Y22
1357,17187.018,90.0,5_malt-0.5_4HB,Y22
1358,17779.473,57.0,5_malt-0.5_4HB,Y22
1359,18371.946,70.0,5_malt-0.5_4HB,Y22
1360,18964.437,70.0,5_malt-0.5_4HB,Y22
1361,19556.928,88.0,5_malt-0.5_4HB,Y22
1362,20149.446,62.0,5_malt-0.5_4HB,Y22
1363,20741.821,78.0,5_malt-0.5_4HB,Y22
1364,21334.348,64.0,5_malt-0.5_4HB,Y22
1365,21926.75,87.0,5_malt-0.5_4HB,Y22
1366,22519.205,112.0,5_malt-0.5_4HB,Y22
1367,23111.669,75.0,5_malt-0.5_4HB,Y22
1368,23704.107,78.0,5_malt-0.5_4HB,Y22
1369,24296.553,82.0,5_malt-0.5_4HB,Y22
1370,24889.062,49.0,5_malt-0.5_4HB,Y22
1371,25481.473,85.0,5_malt-0.5_4HB,Y22
1372,26073.911,78.0,5_malt-0.5_4HB,Y22
1373,26666.393,70.0,5_malt-0.5_4HB,Y22
1374,27258.821,66.0,5_malt-0.5_4HB,Y22
1375,27851.286,92.0,5_malt-0.5_4HB,Y22
1376,28443.696,54.0,5_malt-0.5_4HB,Y22
1377,29036.161,34.0,5_malt-0.5_4HB,Y22
1378,29628.652,60.0,5_malt-0.5_4HB,Y22
1379,30221.08,63.0,5_malt-0.5_4HB,Y22
1380,30813.5,83.0,5_malt-0.5_4HB,Y22
1381,31405.919,62.0,5_malt-0.5_4HB,Y22
1382,31998.312,96.0,5_malt-0.5_4HB,Y22
1383,32590.839,63.0,5_malt-0.5_4HB,Y22
1384,33183.25,81.0,5_malt-0.5_4HB,Y22
1385,33775.607,76.0,5_malt-0.5_4HB,Y22
1386,34368.0,64.0,5_malt-0.5_4HB,Y22
1387,34960.509,62.0,5_malt-0.5_4HB,Y22
1388,35552.911,48.0,5_malt-0.5_4HB,Y22
1389,36145.419,72.0,5_malt-0.5_4HB,Y22
1390,36737.893,57.0,5_malt-0.5_4HB,Y22
1391,37330.303,56.0,5_malt-0.5_4HB,Y22
1392,37922.705,93.0,5_malt-0.5_4HB,Y22
1393,38515.25,77.0,5_malt-0.5_4HB,Y22
1394,39107.625,82.0,5_malt-0.5_4HB,Y22
1395,39700.071,91.0,5_malt-0.5_4HB,Y22
1396,40292.527,83.0,5_malt-0.5_4HB,Y22
1397,40885.009,79.0,5_malt-0.5_4HB,Y22
1398,41477.375,89.0,5_malt-0.5_4HB,Y22
1399,42069.875,76.0,5_malt-0.5_4HB,Y22
1400,42662.33,97.0,5_malt-0.5_4HB,Y22
1401,43254.821,90.0,5_malt-0.5_4HB,Y22
1402,43847.268,44.0,5_malt-0.5_4HB,Y22
1403,44439.669,42.0,5_malt-0.5_4HB,Y22
1404,45032.205,55.0,5_malt-0.5_4HB,Y22
1405,45624.625,54.0,5_malt-0.5_4HB,Y22
1406,46217.053,68.0,5_malt-0.5_4HB,Y22
1407,46809.491,58.0,5_malt-0.5_4HB,Y22
1408,47402.0,85.0,5_malt-0.5_4HB,Y22
1409,47994.375,64.0,5_malt-0.5_4HB,Y22
1410,48586.794,79.0,5_malt-0.5_4HB,Y22
1411,49179.232,70.0,5_malt-0.5_4HB,Y22
1412,49771.652,73.0,5_malt-0.5_4HB,Y22
1413,50364.08,83.0,5_malt-0.5_4HB,Y22
1414,50956.518,82.0,5_malt-0.5_4HB,Y22
1415,51548.875,85.0,5_malt-0.5_4HB,Y22
1416,52141.393,68.0,5_malt-0.5_4HB,Y22
1417,52733.732,90.0,5_malt-0.5_4HB,Y22
1418,53326.187,102.0,5_malt-0.5_4HB,Y22
1419,53918.598,66.0,5_malt-0.5_4HB,Y22
1420,54511.098,58.0,5_malt-0.5_4HB,Y22
1421,55103.411,76.0,5_malt-0.5_4HB,Y22
1422,55695.937,34.0,5_malt-0.5_4HB,Y22
1423,56288.277,73.0,5_malt-0.5_4HB,Y22
1424,56881.652,84.0,5_malt-0.5_4HB,Y22
1425,57473.241,56.0,5_malt-0.5_4HB,Y22
1426,58066.428,56.0,5_malt-0.5_4HB,Y22
1427,58658.134,60.0,5_malt-0.5_4HB,Y22
1428,59251.348,74.0,5_malt-0.5_4HB,Y22
1429,59843.018,72.0,5_malt-0.5_4HB,Y22
1430,60436.232,74.0,5_malt-0.5_4HB,Y22
1431,61027.982,63.0,5_malt-0.5_4HB,Y22
1432,61621.116,86.0,5_malt-0.5_4HB,Y22
1433,62212.83,41.0,5_malt-0.5_4HB,Y22
1434,62806.875,59.0,5_malt-0.5_4HB,Y22
1435,63397.786,70.0,5_malt-0.5_4HB,Y22
1436,63990.857,80.0,5_malt-0.5_4HB,Y22
1437,64582.544,75.0,5_malt-0.5_4HB,Y22
1438,65175.607,94.0,5_malt-0.5_4HB,Y22
1439,65767.446,73.0,5_malt-0.5_4HB,Y22
1440,66360.259,65.0,5_malt-0.5_4HB,Y22
1441,66953.312,86.0,5_malt-0.5_4HB,Y22
1442,67544.893,76.0,5_malt-0.5_4HB,Y22
1443,68137.616,60.0,5_malt-0.5_4HB,Y22
1444,68730.473,84.0,5_malt-0.5_4HB,Y22
1445,69322.357,79.0,5_malt-0.5_4HB,Y22
1446,69915.268,54.0,5_malt-0.5_4HB,Y22
1447,70507.125,80.0,5_malt-0.5_4HB,Y22
1448,71099.812,92.0,5_malt-0.5_4HB,Y22
1449,71692.669,45.0,5_malt-0.5_4HB,Y22
1450,72284.5,69.0,5_malt-0.5_4HB,Y22
1451,72877.187,69.0,5_malt-0.5_4HB,Y22
1452,73470.071,61.0,5_malt-0.5_4HB,Y22
1453,74061.893,63.0,5_malt-0.5_4HB,Y22
1454,74654.562,46.0,5_malt-0.5_4HB,Y22
1455,75247.419,68.0,5_malt-0.5_4HB,Y22
1456,75839.339,54.0,5_malt-0.5_4HB,Y22
1457,76432.027,62.0,5_malt-0.5_4HB,Y22
1458,77024.777,62.0,5_malt-0.5_4HB,Y22
1459,77617.473,58.0,5_malt-0.5_4HB,Y22
1460,78209.223,70.0,5_malt-0.5_4HB,Y22
1461,78806.777,74.0,5_malt-0.5_4HB,Y22
1462,79394.178,60.0,5_malt-0.5_4HB,Y22
1463,79986.919,52.0,5_malt-0.5_4HB,Y22
1464,80579.562,91.0,5_malt-0.5_4HB,Y22
1465,81172.25,47.0,5_malt-0.5_4HB,Y22
1466,81764.919,74.0,5_malt-0.5_4HB,Y22
1467,82356.589,51.0,5_malt-0.5_4HB,Y22
1468,82949.348,56.0,5_malt-0.5_4HB,Y22
1469,83541.866,58.0,5_malt-0.5_4HB,Y22
1470,84134.357,103.0,5_malt-0.5_4HB,Y22
1471,84726.911,72.0,5_malt-0.5_4HB,Y22
1472,85319.419,75.0,5_malt-0.5_4HB,Y22
1473,85914.348,77.0,5_malt-0.5_4HB,Y22
1474,86506.366,66.0,5_malt-0.5_4HB,Y22
1475,87098.277,56.0,5_malt-0.5_4HB,Y22
1476,87690.303,81.0,5_malt-0.5_4HB,Y22
1477,88283.027,78.0,5_malt-0.5_4HB,Y22
1478,88876.0,41.0,5_malt-0.5_4HB,Y22
1479,89467.812,44.0,5_malt-0.5_4HB,Y22
1480,90060.544,97.0,5_malt-0.5_4HB,Y22
1481,90653.705,47.0,5_malt-0.5_4HB,Y22
1482,91245.473,68.0,5_malt-0.5_4HB,Y22
1483,91841.268,49.0,5_malt-0.5_4HB,Y22
1484,92433.0,100.0,5_malt-0.5_4HB,Y22
1485,93025.098,49.0,5_malt-0.5_4HB,Y22
1486,93616.839,40.0,5_malt-0.5_4HB,Y22
1487,94209.303,78.0,5_malt-0.5_4HB,Y22
1488,94801.339,87.0,5_malt-0.5_4HB,Y22
1489,95394.393,48.0,5_malt-0.5_4HB,Y22
1490,95994.589,42.0,5_malt-0.5_4HB,Y22
1491,96585.973,61.0,5_malt-0.5_4HB,Y22
1492,97172.491,78.0,5_malt-0.5_4HB,Y22
1493,97771.375,48.0,5_malt-0.5_4HB,Y22
1494,13.687,96.0,r1_pf-5_malt-8_4HB,Y56
1495,610.348,125.0,r1_pf-5_malt-8_4HB,Y56
1496,1202.223,111.0,r1_pf-5_malt-8_4HB,Y56
1497,1794.732,77.0,r1_pf-5_malt-8_4HB,Y56
1498,2387.196,121.0,r1_pf-5_malt-8_4HB,Y56
1499,2979.705,84.0,r1_pf-5_malt-8_4HB,Y56
1500,3572.027,92.0,r1_pf-5_malt-8_4HB,Y56
1501,4164.455,96.0,r1_pf-5_malt-8_4HB,Y56
1502,4756.857,96.0,r1_pf-5_malt-8_4HB,Y56
1503,5349.303,97.0,r1_pf-5_malt-8_4HB,Y56
1504,5941.75,89.0,r1_pf-5_malt-8_4HB,Y56
1505,6534.205,117.0,r1_pf-5_malt-8_4HB,Y56
1506,7126.687,82.0,r1_pf-5_malt-8_4HB,Y56
1507,7719.116,75.0,r1_pf-5_malt-8_4HB,Y56
1508,8311.58,88.0,r1_pf-5_malt-8_4HB,Y56
1509,8904.071,94.0,r1_pf-5_malt-8_4HB,Y56
1510,9496.544,62.0,r1_pf-5_malt-8_4HB,Y56
1511,10088.982,108.0,r1_pf-5_malt-8_4HB,Y56
1512,10681.455,95.0,r1_pf-5_malt-8_4HB,Y56
1513,11273.928,93.0,r1_pf-5_malt-8_4HB,Y56
1514,11866.33,91.0,r1_pf-5_malt-8_4HB,Y56
1515,12458.768,79.0,r1_pf-5_malt-8_4HB,Y56
1516,13051.241,130.0,r1_pf-5_malt-8_4HB,Y56
1517,13643.705,103.0,r1_pf-5_malt-8_4HB,Y56
1518,14236.161,64.0,r1_pf-5_malt-8_4HB,Y56
1519,14828.58,82.0,r1_pf-5_malt-8_4HB,Y56
1520,15421.027,127.0,r1_pf-5_malt-8_4HB,Y56
1521,16013.411,81.0,r1_pf-5_malt-8_4HB,Y56
1522,16605.875,109.0,r1_pf-5_malt-8_4HB,Y56
1523,17198.393,95.0,r1_pf-5_malt-8_4HB,Y56
1524,17790.857,82.0,r1_pf-5_malt-8_4HB,Y56
1525,18383.321,95.0,r1_pf-5_malt-8_4HB,Y56
1526,18975.812,116.0,r1_pf-5_malt-8_4HB,Y56
1527,19568.303,89.0,r1_pf-5_malt-8_4HB,Y56
1528,20160.821,94.0,r1_pf-5_malt-8_4HB,Y56
1529,20753.205,88.0,r1_pf-5_malt-8_4HB,Y56
1530,21345.723,105.0,r1_pf-5_malt-8_4HB,Y56
1531,21938.134,98.0,r1_pf-5_malt-8_4HB,Y56
1532,22530.58,104.0,r1_pf-5_malt-8_4HB,Y56
1533,23123.044,95.0,r1_pf-5_malt-8_4HB,Y56
1534,23715.491,100.0,r1_pf-5_malt-8_4HB,Y56
1535,24307.928,127.0,r1_pf-5_malt-8_4HB,Y56
1536,24900.437,91.0,r1_pf-5_malt-8_4HB,Y56
1537,25492.857,88.0,r1_pf-5_malt-8_4HB,Y56
1538,26085.286,92.0,r1_pf-5_malt-8_4HB,Y56
1539,26677.768,88.0,r1_pf-5_malt-8_4HB,Y56
1540,27270.187,106.0,r1_pf-5_malt-8_4HB,Y56
1541,27862.652,102.0,r1_pf-5_malt-8_4HB,Y56
1542,28455.053,123.0,r1_pf-5_malt-8_4HB,Y56
1543,29047.491,121.0,r1_pf-5_malt-8_4HB,Y56
1544,29639.964,110.0,r1_pf-5_malt-8_4HB,Y56
1545,30232.393,124.0,r1_pf-5_malt-8_4HB,Y56
1546,30824.812,90.0,r1_pf-5_malt-8_4HB,Y56
1547,31417.223,111.0,r1_pf-5_malt-8_4HB,Y56
1548,32009.589,101.0,r1_pf-5_malt-8_4HB,Y56
1549,32602.107,85.0,r1_pf-5_malt-8_4HB,Y56
1550,33194.5,119.0,r1_pf-5_malt-8_4HB,Y56
1551,33786.875,105.0,r1_pf-5_malt-8_4HB,Y56
1552,34379.232,141.0,r1_pf-5_malt-8_4HB,Y56
1553,34971.741,117.0,r1_pf-5_malt-8_4HB,Y56
1554,35564.134,122.0,r1_pf-5_malt-8_4HB,Y56
1555,36156.652,150.0,r1_pf-5_malt-8_4HB,Y56
1556,36749.089,120.0,r1_pf-5_malt-8_4HB,Y56
1557,37341.5,114.0,r1_pf-5_malt-8_4HB,Y56
1558,37933.884,134.0,r1_pf-5_malt-8_4HB,Y56
1559,38526.428,108.0,r1_pf-5_malt-8_4HB,Y56
1560,39118.812,136.0,r1_pf-5_malt-8_4HB,Y56
1561,39711.268,135.0,r1_pf-5_malt-8_4HB,Y56
1562,40303.678,146.0,r1_pf-5_malt-8_4HB,Y56
1563,40896.161,152.0,r1_pf-5_malt-8_4HB,Y56
1564,41488.509,146.0,r1_pf-5_malt-8_4HB,Y56
1565,42081.027,150.0,r1_pf-5_malt-8_4HB,Y56
1566,42673.473,158.0,r1_pf-5_malt-8_4HB,Y56
1567,43265.955,175.0,r1_pf-5_malt-8_4HB,Y56
1568,43858.384,144.0,r1_pf-5_malt-8_4HB,Y56
1569,44450.786,177.0,r1_pf-5_malt-8_4HB,Y56
1570,45043.33,161.0,r1_pf-5_malt-8_4HB,Y56
1571,45635.741,185.0,r1_pf-5_malt-8_4HB,Y56
1572,46228.161,151.0,r1_pf-5_malt-8_4HB,Y56
1573,46820.607,200.0,r1_pf-5_malt-8_4HB,Y56
1574,47413.08,169.0,r1_pf-5_malt-8_4HB,Y56
1575,48005.464,186.0,r1_pf-5_malt-8_4HB,Y56
1576,48597.875,199.0,r1_pf-5_malt-8_4HB,Y56
1577,49190.303,181.0,r1_pf-5_malt-8_4HB,Y56
1578,49782.714,167.0,r1_pf-5_malt-8_4HB,Y56
1579,50375.178,147.0,r1_pf-5_malt-8_4HB,Y56
1580,50967.58,159.0,r1_pf-5_malt-8_4HB,Y56
1581,51559.937,177.0,r1_pf-5_malt-8_4HB,Y56
1582,52152.455,156.0,r1_pf-5_malt-8_4HB,Y56
1583,52744.786,163.0,r1_pf-5_malt-8_4HB,Y56
1584,53337.214,182.0,r1_pf-5_malt-8_4HB,Y56
1585,53929.643,171.0,r1_pf-5_malt-8_4HB,Y56
1586,54522.134,199.0,r1_pf-5_malt-8_4HB,Y56
1587,55114.428,154.0,r1_pf-5_malt-8_4HB,Y56
1588,55706.955,189.0,r1_pf-5_malt-8_4HB,Y56
1589,56299.294,169.0,r1_pf-5_malt-8_4HB,Y56
1590,56892.652,158.0,r1_pf-5_malt-8_4HB,Y56
1591,57484.223,139.0,r1_pf-5_malt-8_4HB,Y56
1592,58077.419,184.0,r1_pf-5_malt-8_4HB,Y56
1593,58669.125,201.0,r1_pf-5_malt-8_4HB,Y56
1594,59262.312,160.0,r1_pf-5_malt-8_4HB,Y56
1595,59853.964,160.0,r1_pf-5_malt-8_4HB,Y56
1596,60447.196,169.0,r1_pf-5_malt-8_4HB,Y56
1597,61038.946,170.0,r1_pf-5_malt-8_4HB,Y56
