short_codes,Time (s),values,experiment_IDs
Y18,34375.161,0.459370315074921,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,34967.643,0.473157805204391,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,35560.117,0.494156926870346,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,36152.617,0.515252995491028,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,36745.099,0.535058128833771,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,37337.581,0.55637583732605,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,37930.0,0.580324697494507,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,38522.5,0.60244175195694,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,39114.974,0.628154706954956,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,39707.456,0.653839576244354,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,40299.929,0.676248717308044,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,40892.429,0.697731614112854,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,41484.875,0.715009880065918,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,42077.375,0.738234150409699,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,42669.849,0.762149596214294,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,43262.331,0.778436362743378,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,43854.813,0.802652597427368,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,44447.277,0.823404014110565,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,45039.786,0.848173451423645,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,45632.215,0.867779839038849,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,46224.688,0.891030097007751,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,46817.125,0.908461797237396,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,47409.608,0.934873783588409,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,48002.027,0.95782595872879,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,48594.483,0.977772116661072,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,49186.92,0.996504986286163,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,49779.402,1.01717667579651,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,50371.849,1.02924311161041,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,50964.277,1.08258745670319,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,51556.724,1.08437142372131,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,52149.179,1.07823874950409,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,52741.634,1.06859641075134,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,53334.063,1.1026059627533,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,53926.545,1.11302406787872,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,54518.983,1.11826803684235,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,55111.447,1.11535818576813,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,55703.947,1.11730017662048,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,56296.393,1.1134192943573,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,56889.697,1.11558856964111,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,57481.322,1.11560096740723,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,58074.581,1.11743154525757,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,58666.233,1.11772499084473,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,59259.483,1.1175172328949,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,59851.134,1.11949422359467,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,60444.402,1.11790492534637,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,61036.09,1.12085041999817,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,61629.331,1.12215092182159,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,62221.045,1.12117283344269,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,62815.152,1.11917719841003,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,63405.992,1.11718332767487,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,63999.152,1.12101764678955,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,64590.902,1.11817440986633,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,65183.858,1.11772503852844,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,65775.849,1.12029829025269,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,66368.652,1.11758279800415,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,66961.581,1.11675791740417,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,67553.277,1.11733119487762,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,68146.027,1.11695883274078,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,68738.867,1.11707072257996,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,69330.634,1.11306862831116,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,69923.608,1.11655263900757,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,70515.545,1.1121274471283,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,71108.25,1.11231505870819,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,71701.081,1.11353492736816,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,72292.911,1.11004149913788,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,72885.643,1.10999190807343,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,73478.438,1.10782029628754,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,74070.304,1.10560116767883,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,74663.063,1.10376806259155,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,75255.875,1.10474116802216,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,75847.724,1.1043586730957,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,76440.527,1.09987185001373,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,77033.295,1.09932975769043,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,77626.009,1.10020220279694,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,78217.697,1.09976387023926,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,78810.465,1.09743349552155,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,79402.724,1.09564781188965,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,79995.465,1.09270739555359,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,80588.143,1.09043290615082,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,81180.831,1.09251396656036,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,81773.474,1.09107129573822,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,82365.215,1.08686108589172,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,82957.974,1.0894490480423,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,83550.465,1.08745853900909,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,84143.009,1.08854146003723,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,84735.509,1.08280208110809,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,85328.072,1.08761169910431,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,85920.643,1.08492982387543,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,86512.929,1.08106772899628,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,87105.492,1.08343172073364,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,87698.108,1.08639628887177,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,88291.465,1.08082740306854,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,88883.25,1.08238170146942,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,89475.849,1.07247703075409,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,90068.938,1.071985912323,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,90661.715,1.07297515869141,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,91253.706,1.06347770690918,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,91846.545,1.06055829524994,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,92438.929,1.18463888168335,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,93031.563,1.19592392444611,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,93624.143,1.19006052017212,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,94216.759,1.1542308807373,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,94809.34,1.13695676326752,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,95402.384,1.14551410675049,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,95995.438,1.05607671737671,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,96587.331,1.14494106769562,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,97179.983,1.182967877388,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y18,97772.492,1.12125103473663,r3_ecoli_ACS-r1_pf-5_malt-0.5_4HB
Y47,30.233,0.0658290579915047,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,625.349,0.0678186595439911,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,1217.233,0.0650780484080315,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,1809.697,0.0648832932114601,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,2402.188,0.066684465110302,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,2994.715,0.0664433181285858,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,3587.036,0.0679871767759323,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,4179.483,0.0711102783679962,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,4771.902,0.0685310989618301,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,5364.331,0.0698917701840401,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,5956.795,0.0682995513081551,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,6549.215,0.0697089180350304,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,7141.697,0.0700310036540031,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,7734.152,0.0710749804973602,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,8326.643,0.0741573333740234,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,8919.143,0.0738824769854546,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,9511.643,0.0748013868927956,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,10104.081,0.076744082570076,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,10696.563,0.0760475099086761,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,11289.027,0.0761971741914749,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,11881.483,0.0805863708257675,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,12473.947,0.0823239237070084,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,13066.375,0.0768892288208008,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,13658.875,0.0799769774079323,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,14251.313,0.0788043782114983,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,14843.795,0.175185331702232,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,15436.259,0.0816028475761414,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,16028.67,0.0827689796686173,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,16621.152,0.0851985722780228,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,17213.634,0.0869555160403252,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,17806.099,0.0884306728839874,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,18398.599,0.0903476282954216,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,18991.072,0.0922266095876694,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,19583.572,0.0988198578357697,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,20176.063,0.0945852175354958,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,20768.509,0.104075674712658,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,21361.0,0.0990677297115326,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,21953.456,0.101324413716793,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,22545.956,0.101892983913422,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,23138.447,0.104594795405865,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,23730.867,0.111059337854385,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,24323.367,0.111341494321823,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,24915.822,0.114434011280537,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,25508.277,0.117974203824997,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,26100.759,0.121648174524307,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,26693.206,0.128367984294891,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,27285.715,0.132447499036789,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,27878.17,0.140544500946999,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,28470.581,0.146280279755592,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,29063.099,0.154344257712364,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,29655.563,0.159060341119766,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,30248.036,0.165304255485535,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,30840.465,0.177413263916969,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,31432.929,0.191339939832687,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,32025.349,0.201665386557579,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,32617.822,0.213755524158478,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,33210.25,0.247965064644814,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,33802.688,0.338322865962982,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,34395.125,0.355469959974289,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,34987.599,0.357786858081818,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,35580.063,0.361650383472443,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,36172.554,0.36444251537323,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,36765.027,0.364445036649704,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,37357.5,0.362932687997818,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,37949.92,0.367470234632492,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,38542.42,0.368303823471069,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,39134.884,0.368399107456207,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,39727.349,0.369666367769241,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,40319.822,0.373695248365402,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,40912.313,0.372471404075623,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,41504.75,0.373795080184937,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,42097.242,0.37345085144043,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,42689.706,0.378379356861115,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,43282.188,0.379750639200211,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,43874.661,0.380413061380386,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,44467.117,0.383590012788773,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,45059.625,0.38469797372818,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,45652.045,0.385765951871872,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,46244.509,0.38743292093277,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,46836.938,0.390143460035324,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,47429.402,0.393490695953369,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,48021.822,0.39954080581665,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,48614.268,0.403092730045319,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,49206.697,0.40548557639122,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,49799.161,0.408309549093246,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,50391.608,0.409739899635315,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,50984.036,0.416120433807373,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,51576.456,0.419112628698349,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,52168.92,0.427074474096298,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,52761.358,0.429966056346893,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,53353.768,0.434906387329102,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,53946.25,0.440182250738144,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,54538.679,0.44627171754837,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,55131.125,0.451741421222687,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,55723.608,0.460319066047668,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,56316.054,0.46506022810936,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,56909.349,0.472497606277466,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,57500.956,0.47916499376297,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,58094.215,0.49056521654129,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,58685.867,0.499439787864685,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,59279.117,0.507604610919952,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,59870.75,0.519182336330414,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,60464.018,0.530159854888916,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,61055.697,0.538178896903992,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,61648.929,0.552828419208527,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,62240.625,0.563442707061768,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,62834.724,0.573754811286926,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,63425.563,0.590651106834412,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,64018.715,0.600744891166687,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,64610.465,0.61904331445694,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,65203.42,0.632950103282928,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,65795.393,0.653239452838898,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,66388.206,0.668370568752289,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,66981.134,0.685816979408264,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,67572.813,0.707165598869324,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,68165.572,0.725533473491669,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,68758.411,0.745805764198303,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,69350.179,0.769550895690918,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,69943.134,0.795593130588532,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,70535.054,0.817891848087311,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,71127.768,0.841572344303131,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,71720.59,0.870139372348785,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,72312.411,0.893865597248077,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,72905.143,0.922496402263641,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,73497.938,0.952053427696228,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
Y47,74089.813,0.980072224140167,r1_ecoli_mRuby-r20_pf-5_malt-4_4HB
